Name,Price,Price_Origin,LINK,IMG,RATING
Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng,"3.032.000 ₫
3.990.000 ₫-24%",3.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-a04s-4gb-64gb-hang-chinh-hang-p197966909.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.197966915&itm_medium=CPC&itm_source=tiki-reco&spid=197966915
",https://salt.tikicdn.com/cache/200x280/ts/product/ef/d1/d3/0543a3889891e98763a7d57818a2527d.jpg,None

Điện Thoại Samsung A03 Core 2GB/32GB - Hàng Chính Hãng,1.879.000 ₫,2.590.000 ₫,"https://tiki.vn/dien-thoai-samsung-a03-core-2gb-32gb-hang-chinh-hang-p167495996.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.167496000&itm_medium=CPC&itm_source=tiki-reco&spid=167496000
",https://salt.tikicdn.com/cache/200x280/ts/product/58/86/34/a000721a6957b4b36d77f6a25acf0a85.jpg,None

Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng,2.252.000 ₫,2.699.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-9c-3gb-64gb-hang-chinh-hang-p172335599.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.172338065&itm_medium=CPC&itm_source=tiki-reco&spid=172338065
",https://salt.tikicdn.com/cache/200x280/ts/product/75/0c/eb/a45f9d8a742f4a2263e6f6320a3308fb.jpg,None

Điện Thoại Oppo A96 (8GB/128G) - Hàng Chính Hãng,5.690.000 ₫,6.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-a96-8gb-128g-hang-chinh-hang-p193979830.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.193979833&itm_medium=CPC&itm_source=tiki-reco&spid=193979833
",https://salt.tikicdn.com/cache/200x280/ts/product/68/55/49/1f00b6ffe6f89a5aaa30c0951d100850.jpg,None

Điện thoại Realme C35 4GB/64GB - Hàng chính hãng,3.390.000 ₫,4.290.000 ₫,"https://tiki.vn/dien-thoai-realme-c35-4gb-64gb-hang-chinh-hang-p184696247.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217708635&itm_medium=CPC&itm_source=tiki-reco&spid=217708635
",https://salt.tikicdn.com/cache/200x280/ts/product/02/cb/c9/c6d6cd77f60c1b6ee19d4d13167ef0f4.jpeg,None

Điện thoại Itel A26 (2GB/32GB) - Bảo hành 12 tháng - Hàng chính hãng,1.129.000 ₫,1.989.999 ₫,"https://tiki.vn/dien-thoai-itel-a26-2gb-32gb-bao-hanh-12-thang-hang-chinh-hang-p155339564.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.155339566&itm_medium=CPC&itm_source=tiki-reco&spid=155339566
",https://salt.tikicdn.com/cache/200x280/ts/product/4d/d5/62/819d4e19a9b1aae412b2d9789eff1796.jpg,None

Điện Thoại Oppo Reno8 5G (8GB/256GB) - Hàng Chính Hãng,9.990.000 ₫,13.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-reno8-5g-8gb-256gb-hang-chinh-hang-p194487223.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.194487227&itm_medium=CPC&itm_source=tiki-reco&spid=194487227
",https://salt.tikicdn.com/cache/200x280/ts/product/d3/7a/cc/16c29b55ccf3f2a2dbb852ffae12e239.jpg,None

Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,1.890.000 ₫,2.490.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-hang-chinh-hang-p198648645.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.198648649&itm_medium=CPC&itm_source=tiki-reco&spid=198648649
",https://salt.tikicdn.com/cache/200x280/ts/product/b4/ae/07/93bd77b12459732b8d3dec32a0cc66b2.jpg,None

Điện thoại OPPO Reno8 T 5G (8GB/128GB) - Hàng Chính Hãng,8.459.000 ₫,9.990.000 ₫,"https://tiki.vn/dien-thoai-oppo-reno8-t-5g-8gb-128gb-hang-chinh-hang-p220681117.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.220681121&itm_medium=CPC&itm_source=tiki-reco&spid=220681121
",https://salt.tikicdn.com/cache/200x280/ts/product/1a/e4/36/0c06a73c676c12980dc59dc25c571202.jpg,None

Điện thoại Xiaomi Redmi 10 5G (4GB/64GB) - Hàng chính hãng,3.590.000 ₫,4.790.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-10-5g-4gb-64gb-hang-chinh-hang-p205544066.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205544068&itm_medium=CPC&itm_source=tiki-reco&spid=205544068
",https://salt.tikicdn.com/cache/200x280/ts/product/09/49/69/3129d138ba0ee4fee936d6169d28bcae.jpg,None

Điện Thoại Xiaomi Redmi Note 11 Pro 8GB/128GB - Hàng Chính Hãng,6.469.000 ₫,7.490.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-pro-8gb-128gb-hang-chinh-hang-p169547788.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.177781697&itm_medium=CPC&itm_source=tiki-reco&spid=177781697
",https://salt.tikicdn.com/cache/200x280/ts/product/f7/30/d3/09d9761a4ea9bdafe16454a47ac8f382.jpg,None

Điện Thoại Nokia C01 Plus 2GB/16GB - Hàng Chính Hãng,1.350.000 ₫,1.879.000 ₫,"https://tiki.vn/dien-thoai-nokia-c01-plus-2gb-16gb-hang-chinh-hang-p119464777.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.138826717&itm_medium=CPC&itm_source=tiki-reco&spid=138826717
",https://salt.tikicdn.com/cache/200x280/ts/product/99/a7/92/320e2856c54c4d90d046800fc7735948.jpg,None

"Điện thoại smartphone Sugar A100, music smartphone - Hàng chính hãng",881.000 ₫,1.690.000 ₫,"https://tiki.vn/dien-thoai-smartphone-sugar-a100-music-smartphone-hang-chinh-hang-p149776401.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.171189045&itm_medium=CPC&itm_source=tiki-reco&spid=171189045
",https://salt.tikicdn.com/cache/200x280/ts/product/3c/49/33/cba5bb81199c8ee464d302b004a0b63a.jpg,None

Điện thoại Gaming Tecno POVA 3 (6+5GB)/128GB-Helio G88|7000 mAh|Sạc nhanh 33W-Hàng Chính hãng,3.650.000 ₫,4.990.000 ₫,"https://tka.tiki.vn/pixel/pixel?data=SGzEEUZ2fHV5M-dQTSUtnGyXjVlXh3fDoE5AGmQr7uQCwsMvO66P_UBcoqkYw3kFUvp-orw0U50gy2yY98f2Z0GHVvP7wqGPeFMcSMnQ9xJgn8mc2Ur6gQvPp8eNBUbq0zeDTs-iqFRuiCVx87_eQ9iHuJff7JT1BMlAy_vwROdms-kFvC_uThN6tyeyt7Acrxve2GM4HqTHeks5YybdUGojY36M6w-6NqXTeHHoTa4lpeTBncgCUyMRjkLDvjHpldUOcNoL2gd3DEmI4uag1JyH5hrgi2X83_sC-FljAc_cBtq9FLQlj44CxrS0CFPX2xwzU0zLUgiLjIy7V0HC7WsJeAES2zYouFZ4B-eE1LvfUoB0KY25QtdDyxlkd_QIUJAn5p1wSkmzYChcp-DbPq6yjsWA_CXhDXbbLXMSqAgB_lU4VOSLarDjfowtVjU94iB2b0SB8zRBR55nDy5thI7hTUdqhofASilFCbKG5bH7GgfliRVttdjZ6zKHBcyuM1E20ECKgGxFC5AmiO8wv9GJlNYS_QKMJhOn4vooHt-k4WQZQOhojHu07zccAXz4u4FZAc6Xljkf4t3_bcKczvKxRlSu4_IJN4FKFZ_XWg0vEjMTWXi2jnNcdBh16TzRcZc3brl8ANc1Rt6xeM8OcrpnmSstthV5vtiUxZ64VHMXgcWsojn9577sNtU-Yv0y5YEkvYjO6z-kcZarDON875wFydKdQ7CuclEGQzyDNvkbxBOeohL2zOLIY0oPeHvk93RIwwZrWhyssKBbuCACpSviAoYU9vUX2guoJbRa0sL_GACC6jsgnBX_D1K0wsdfjuca2N_Lg_Ab-Ndu4XjkaC5RqVfKMi3Cx_taqo2Y5kr0mDlZd_k4DU42hUVH3RcDdNMBf_U-Gvd_1XgQOPpWnDXtBxqbv5qliv8H4vgqM82jMnxAIdP8QsOeqKAup1_If2KrcefrlKDgWFpbYhr0Yr0XROhgwHmofs8HQ7UjWcIDRQDtSoxhP1viI2TVQ3JN8mO2C5bZecVihTg3GdzsHTuMjrZfI0AQm85dm_5Q6ZVh0Ll5QuPgCrPxm5GKtI1a8qukfjTVAzXZcEv_DaarQuZYZwprlmqfv6qVhlCEfLPDIQYcEPAkMMhLN4sy1zxv0Xn8ccZrUSUF_eEOKREe7iuhrDOlngrvQQzwIqY_4pZjayPmcDYUtfa9Kzkx6Cs_yhI3MR6nK2Nnt7jfKcws3QbHhUaoM3LAmW-dP5YMmqSxViwHpMPl04VkMda_3bkMxstYuhjmAlcst_JWEmf55yE-nuGqoD5W-KkIhGvvBnP0flWe09RPUBpw6A0tE8sBqLuYActPihG5vOkJbEEVLbWiP9xxBwFx9SF6K75OjQ-uymMawrtVdgKf3I0mArOqRaoBq-hS-9suytxk-j7BcTHseeq7olAxvRFK4_ddz_3zCtj6gA9OJ1PFyg3qH93gfhAuCyXtebgRuHu_ZzQE-t0HXw2tXeBtBzgQgf61wJvcd8cJfgRqw7nJp73hDWooqMEIO46bsNlDLhx9Wk4Rh5lfoCaeaEBUiSIkb6WyockI4wbsAQbYgmORF6sywKvjLWCJwi55FzK47pb08mdnEY5tSLPMng8YWAmvRyY0nRhwNMnb9cI&pos=1&reqid=01rUWyLJJM3bm3eK&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/d0/9d/40/bd7e1c1b1077827860cd3e7e1a0d438a.png,None

Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,1.989.000 ₫,2.490.000 ₫,"https://tka.tiki.vn/pixel/pixel?data=7oTPxgA78NFtLnaKM-p-E9qjRpS9VT9iKIk8bfb8czlkVtbQ3_YqJm1nysNRECroiiDt258uV9kc6bRpUVoc64zv6mxT2S4s-yQkfkEHChgz0B7dCjfxadVE8PBZLG6_PVl_dLzPlC-iIKBMiomz-xDJ4FjXOe1nBwtgoQlYLdTCb4dvrUwTCdweblaVSij0pHB48UZkq_-_K9An2SWx4RlUte55uVUcUkSupxox3I31lRKqIuVe2_Gj-eYVujgh6NH4zZdThkpeN4NoQ65_g0S9DnK8EWe1qMJAxAD7LbACYTPcYdluK5rXz-mu7PSd4_7PDiFaTUvwc1WJyN3oA-syG2WEN3RdcuvRsrU9ePSHNe47stD_HAfy3uN2pYxf3vw0YFfAQImzXSnQiXEqntHRGAFJ8I9GRuwMuFtdnQa6-j_C4_C25hGJWiaJKDHK3K1nW3ai0y_ytZPyJ9BRNHFbZ0RfR6rWEGJB2qCIzExncnIh347DOwkMYTCCPfBxuW2qzRvQLSuAPWfb-26X6W8Z5EBxYAjRWRxNMhvxl52l2WO3ged0S1KxSExqcPyft4Q0hzOxtv8F_Wqo2oX81UF8t28wsmgiH-b0H3ZmDWCk589as5ncFjJGvgtiadsYPKCBKDo_QSIj5Ir4cyyENQyrBoHmiZT-80NhzCMfq7j3zZwyntgodyQSveu3VhDGfN81mbfJtz_dCKbbE2rgRkcr-fChi7iY9o8ynqsIqfypQ6yBlzaijFrpr5j1Uc3-quuhQqstL5ha2mxjRZ4e49r3-ckNiUTJUR8Qs42c7AVFnGr8xkI9-93fd7QWguL0ASntdwt7cPPIkyvLajhI80tmViQP44PdJ3A3_w-XDy3YzXaGfnY2wdpaoqsPXnX3_2gAQVGNCja65kbrp9Jqlqn9qg5LiZsWt-dkl6fewGKkclo7rGuuKJNh-ucuRKKh7ycb-1Vb6UPG0dOtSrpkmZo5rWMVJ8_v5GTkjCuMz-o81yf_G2rC-2w-90TAvbevKUxEO1CX9swEvcXsDPYUAKBicvwaWfoCamZLvGj0OTAJ5l2Aa4mUe4mxpRqMz3gghxCaDF8NJ_txAu54HPsmPoQdjWxzaP-lJgxoFLS51wqcDJcgyWuacRk8bs2WbO4B4Qg-TlWTvzltN46sWDkuMxwzn35KSm7rIwzPCgR5iQPhe5KYcfcPp0mMpAg1guSW6IXB1mPdqrLqQ9MZu63-fzn2v6e2n4ptogyiixEn6APk2DSKtyZg342xZOCYPTkf3zc6CKsSVqN_vjV1CO7eKHHhuvGWG7dKHNPv_5exZCjC-7yr3cSuxX2eWCOEfl881jJZt_sOmLpBdasLv9fl6aFSCoujZ_yhdc0jaT8ATPufNRthYnow1GGf_xdm0PM8sDnKRlPevWmA2k9aoeDi7eDct1hASmxsI5p0gyu3phlNEI0BDKVWC8aegx0aVshb6lhK8tRBo1ObhzU6vwwoXUPHd4HKKYIjCCxfFDyzFxfil8T0aqD3pRgoCtfilUPPpj5v3yISYf0zAQLP2Soo1lMDMRucx9mzOktWLwJQEjJST2QGxzcJs2esmHFGiL512L8-5fpZGShSYCdNotYi5ox2mx0HHrJVm5NGfcwaJeuIacnqGKJHEUBrauylE2f98i8U&pos=2&reqid=01rUWyLJJM3bm3eK&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/b5/b8/79/b5f298fba4538c309cc4e0c6889b2297.jpg,None

Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng,17.990.000 ₫,27.490.000 ₫,"https://tka.tiki.vn/pixel/pixel?data=4Egb2dTPSbyTL0l9QmZdHD4dzWbUMlmAyivxRSxpZbA_cKcs-HUbAw2QKLZVbafrhUmpveBHDDPLBMexDeRInVJgBX67RWG_rfuIVD1eIEiQtusHKvaGlfNsi4kKfmHVTA-BfVUVWj1dbtHhvyoYkqqr1r6393tFmgPl_8454XTS-ae3tUWOZ-Kqia5RtY_Xat2VIjFJz5EQNlfh6IzKmXDbKGsDHrN10zwFX6J3HXODJliiHn2VaSlF1DW4RlT4FTt7BBcyU2c3WMNOw7VM0dKYC12g4zASgsSYmIaG_Ijn3q3KOFSrz-v3N_y2nO7ZadWLaPSRLxUE-3RieH1WzKKE9tWZCX27XeCmhnjIXDRNZy29KzPeflutY1vxae8IHUurZXGpXg60YnyBs15UfXO8inFeM34HrGwLB43MdF9QLNBbDyMQmSIPOMzk1XwG1VmWBAXp1UOWLNWpxeUBQCRIC-6ujbySdR30yM77lL8GPfXrR-vNeTxXUkJzGY2pGj4dmepJ5RbFz3cQ5IzC7HIfFEr-hDwgJlEuxMZVjZQliEOPDU8hezxLzH41Q1fRQEMyvQrgP08dYC1JXiyi9fGfvaC5UbTEwlrn2ruyAfIGjHRMf-TcbewhG2DyJmjTAHEYSPelT4TTr5Zp6R2NP6MPKFhcJCvSFMvTfDH9pHGDdfWmkQH6kBxiftp3QyF391O0JoMUwLOU2brcNHgIDwICeU6Zkl56JXNEwKh_xiDE9KvoR3IY4uLfW09qCKH1_Ho1Wy1MElUE-PKoDG098toWuovyYz8D9aTBobGLWMHuBTqkbsCuhXzBZBOOfB1h1VDNg3-Ejii5V5NU36YYrjeK9Kh4SKSO9atSEEFLRP3502_F31lMDkgpolNGquGucDgyrlxxmvI68Y-HJ_pcfHtarDzANbvrgqcUJcXfs6utBRhMwM3gL7E-BYVIbkXUVy8xQjdZmsp4AhOBSKjL8wOuNsYDQC-uo9vsYSRdpTgh3cbcSYL3_eAg6XXADo3xlBkpxPVi7uvIaxurHN0qvRwMJ43nkk7h1KcwT6U8Fot2AwgnFe5rNFHgdNcTBGhSfubdPldRcQPeTYyTaICt9Cw7v64fN9nnyng8Gq_ucQA69VC6Cl0CCI53iJUcy45j-xZWZG4-R2sq5PPkw_Ak7AHhr1nDHhWiey5-epVVG7Sg7HnaWMxSo5FxpIo20wQ9zrxp0EQSVF5gx9X6vV6l6COHBwideaTzk-PmtFaeEdYPFIeEpDx_eUjjKAnvM8PJAnu1XppKGlcjDaK9yBb8r7TaLs9pbimRTQJ3DQBBQywtq82267BlyXNOqqcTDExl29r4uLpkXEUNNOv1_upGiwKPc7yh25148LbWnRxGW4LDTZmu3QLmdYwD79sgWhR9ZdZkOnWAxu0770O6tLj9r0XC2uyyPPDzFn70WuS2yyk0zaSeoNHFUUzw-FAxOeFBSi-iwgtCWiBrR8Om5OwH7aYc0XpUjuhymYrnrB4ix06YqGYPaJNVlHk3g2_yMFGu0v3K_YjCW93czIOR_IT0P7OH29s7-_55lQEAOw7TdLW7pqyBcbuRh-I2k-34nuEx7G7ZHvCzrrTpCkLQbGCEhxRqHh5QbdodsersbocYblzQ5o-s39P5rTVB3LLUvU-bQgeQtqlAtdMVqLiuV2YX3-l7JpBUHSKAqxDeuQ&pos=3&reqid=01rUWyLJJM3bm3eK&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/3f/6d/cb/a8724c0e9afc5941f1dd24125bb21252.png,None

Điện thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng,4.579.000 ₫,5.190.000 ₫,"https://tka.tiki.vn/pixel/pixel?data=sZlYSkCSm_0uqmdVvwxAlidc10Rlt_1gJ5WUl9T1JTup4CiBKBDXOq4r4UajgGOPIEHyeQVygY4hHfR9sGxLWi5iRXgpPx62S9o2aouBuoiZktn7xtVW9BXDkWo5N8iGeMWVW7u22lc58t5Oqr7ZoxVASBP2sdClWzRGdIFALfjLit1edCWFrYrWrcKW3DOoantGMKqj9Fa-Hgq3p9_-6bUaueYFMtcNfPn3S3QEbLdY7SBHGqpS0m9uFtz8TonvEcr9lfqLA2VR7Dz7kOGEUyJqdzCdJUng7UfeQlfNGfaqaEdZvHBjWOt0nBxR55X9tz_LH4B6VPdk4-But4VAZrJ_8cNJD3GBJIOIs5Cx9yIUhY9FMLyNlQ0JkDp8c_PcaGZqH58ioJc2vG6PzhFgQMF_lfkw53OVAE49GhcAi27fFcxtPqHx_acEKmv9MnrtytLSyvzAtaHWfDNrEpqKXTz5CDeX8SLNiBfKZs-TJlGCYjK52SktIMfj5ZPkfpwqJae3i9za63jaK2o1Lrn4RE5_MGw0mqjy8n5rTFROKfEreZ0C2-F-hpDoAHdWVASiweHPQouu-WtBBfBFo3AQmtcDinbzIKTE-8US03q-IlYP_RfbAae99AKsNqBxLpQwR6C8NbPIhrARGCpbrQ01VsumMzU6IZgd2Opsw25XVK88NENelpSeAyRyyjojW147rGZI5KJDlGuAOCDciEXETiI7JwHzBYslZE4GqimOvgD_VKzALcsLkvcd0hUOj_6KLBK_YxxvCwSni9ITjt2UBS5OClTgmohz1JUzL8pKAN_gFAuniE0ekmOzo463q5BY4bEaIbVmmIwHRsaYKIg2sSE6kvTIN6jZWDowHTiij9M9-QMUn7W82jtrw5owDix5S1W4uHoqLOicS22lQfK4StRue3bPzujNocw13uinJOUlcSsEXPU781rMzK1ZFlLyDBv1huVy5sBvzy3wIcV02RA1MbeAlzN1Kbi0vX8k2n-3cvam3EqKpOaIcwJqvirIJkorpejTt18V2Yjv6udH6MaNCejWijZdjRDGqLQManA13hPJMpUwBLCF13J-NK0VwsQoa-ifKW5Fd6X4AhQZ3VD7zhIaUH_TTnNoZU7yh5mxTkTFJL33jU-cS04IcG1tu7hIFVdW-O2ACmLpuhVkIRNYPv8AySPIKnI-6JZnp_hJmA77cDXtl65Ig6-wshP4OlOfH6lqM2FRO24UEBryvyQAazB23r0gDgXMu49qiS-dGGm7bnXyoNN9oLaTuPjaUoYN5srxECAS0gVopuZ1TqYQnbNRiQgNXpNPSbxVMyXmFCgIx-idDmUJ9v6As71cHcKnx9FN67ZVDi4Z0TEcjA8vdH2NY8h2cWzh5nrzExfw43PtETyaHzeco1vZFTt2rOL2engGmjmDQ86q0XRntWPG0_Q-i5sP7tG3M_gtcp6r4MmRFJQnSjSfZb8N3Almp1NrJFiNUukB2FDs3TgnhpACNfzn2Uj_G-fFbBIz_xvPuNGHtYDALrVoC_58jfOpZjAwtdwRgwxixe2mxVY_Y_kgRpQezKIeWCkaCFXRJKqjLXwmYmgi5Wl24U1cuinS1aZKEGpgz-BXkuzxqZLUOq_ObK46IZVfGMOnPp3GBWzjicAEz4_QfSawG6TBeo7PIdMSOmA-ytw1&pos=4&reqid=01rUWyLJJM3bm3eK&type=CLICK
",https://salt.tikicdn.com/cache/200x280/ts/product/0c/c5/2d/4e85a3faf07d8e7988114e06242855ce.jpg,None

Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,2.104.000 ₫,3.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a03-3gb-32gb-hang-chinh-hang-p158714974.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285706&itm_medium=CPC&itm_source=tiki-reco&spid=196285706
",https://salt.tikicdn.com/cache/200x280/ts/product/aa/eb/7c/f50ac931ea3d2d12ea501c8f748aaaff.jpg,None

Điện thoại Xiaomi Redmi 10 (4GB/128GB) - Hàng chính hãng,3.609.000 ₫,4.290.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-10-4gb-128gb-hang-chinh-hang-p126682340.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.126682344&itm_medium=CPC&itm_source=tiki-reco&spid=126682344
",https://salt.tikicdn.com/cache/200x280/ts/product/fd/f1/2d/d9c425bb4595876726c6abd9cb9df221.jpg,None

Điện Thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,9.029.000 ₫,11.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a73-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p177746939.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.177746945&itm_medium=CPC&itm_source=tiki-reco&spid=177746945
",https://salt.tikicdn.com/cache/200x280/ts/product/7f/71/f9/66485fa1eb0c31ecf11f09333f83f4da.jpg,None

Điện thoại Xiaomi Redmi Note 11 (4GB/128GB) - Hàng chính hãng,4.250.000 ₫,5.490.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-128gb-hang-chinh-hang-p163039754.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.163039764&itm_medium=CPC&itm_source=tiki-reco&spid=163039764
",https://salt.tikicdn.com/cache/200x280/ts/product/f3/c5/6d/3cb468e0191a6cdbc61e3b4314a7a023.jpg,None

Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Hàng chính hãng,4.390.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-64gb-hang-chinh-hang-p160801738.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.167207760&itm_medium=CPC&itm_source=tiki-reco&spid=167207760
",https://salt.tikicdn.com/cache/200x280/ts/product/6d/d5/5c/5c01555d6bb28aba91815f6aa22f32b8.jpg,None

Điện thoại Tecno Spark Go 2023 4GB/64GB - Hàng chính hãng,2.279.000 ₫,3.290.000 ₫,"https://tiki.vn/dien-thoai-tecno-spark-go-2023-4gb-64gb-hang-chinh-hang-p247299188.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.247299190&itm_medium=CPC&itm_source=tiki-reco&spid=247299190
",https://salt.tikicdn.com/cache/200x280/ts/product/41/fb/3a/8191e796725e779a425766d2649aa4c7.jpg,None

Điện Thoại Realme C25Y 4GB/64GB - Hàng Chính Hãng,2.590.000 ₫,3.690.000 ₫,"https://tiki.vn/dien-thoai-realme-c25y-4gb-128gb-hang-chinh-hang-p230018349.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.230018388&itm_medium=CPC&itm_source=tiki-reco&spid=230018388
",https://salt.tikicdn.com/cache/200x280/ts/product/1c/bd/92/c41c70d0098c58a693499dd22f96187e.jpg,None

Điện thoại Nokia G11 Plus - Hàng Chính Hãng,2.390.000 ₫,3.690.000 ₫,"https://tiki.vn/dien-thoai-nokia-g11-plus-hang-chinh-hang-p197553025.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.225272827&itm_medium=CPC&itm_source=tiki-reco&spid=225272827
",https://salt.tikicdn.com/cache/200x280/ts/product/66/e8/0a/bc8095f059b6375dbf3046cdc3d49345.jpg,None

Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,1.989.000 ₫,2.190.000 ₫,"https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-hang-chinh-hang-p199196755.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.199734654&itm_medium=CPC&itm_source=tiki-reco&spid=199734654
",https://salt.tikicdn.com/cache/200x280/ts/product/82/6d/7a/c90cddb5b2ad8bfa33530a3ad53912a1.jpg,None

Điện thoại Samsung Galaxy A13 (4G+128G) A135F Xanh - Hàng Chính Hãng,3.800.000 ₫,4.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a13-4g-128g-a135f-xanh-hang-chinh-hang-p191689934.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196284790&itm_medium=CPC&itm_source=tiki-reco&spid=196284790
",https://salt.tikicdn.com/cache/200x280/ts/product/f3/14/0e/d7534d7a7b08d0fd3db8446c300fe16d.jpg,None

Điện thoại TECNO Spark 7T (4GB/64GB) - Hàng chính hãng,2.639.000 ₫,3.390.000 ₫,"https://tiki.vn/dien-thoai-tecno-spark-7t-4gb-64gb-hang-chinh-hang-p138873172.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.142245118&itm_medium=CPC&itm_source=tiki-reco&spid=142245118
",https://salt.tikicdn.com/cache/200x280/ts/product/13/7b/6b/248f3c079caaa0ab561c049dd9bea813.jpg,None

